,Year,Ticker,Company,Sector,numEmployees,netIncome,netIncome_per_emp,grossProfit,grossProfit_per_emp,operatingIncome,operatingIncome_per_emp,totalRevenue,totalRevenue_per_emp,totalOperatingExpenses,totalOperatingExpenses_per_emp,mostly_remote
1792,2021,MAA,"Mid-America Apartment Communities, Inc.",Finance,2530.0,533791000.0,210984.58498023715,1051185000.0,415488.1422924901,464868000.0,183742.2924901186,1778082000.0,702799.209486166,1313214000.0,519056.9169960474,0
1793,2020,MAA,"Mid-America Apartment Communities, Inc.",Finance,2277.0,254962000.0,111972.7711901625,985213000.0,432680.2810715854,427513000.0,187752.74483970136,1677984000.0,736927.536231884,1250471000.0,549174.7913921827,1
1794,2019,MAA,"Mid-America Apartment Communities, Inc.",Finance,2049.0,353811000.0,172649.6852583809,973161000.0,474874.83530961786,432473000.0,211034.4995852242,1641017000.0,800769.5310593861,1208544000.0,589735.0314741619,0
1795,2018,MAA,"Mid-America Apartment Communities, Inc.",Finance,1844.0,222899000.0,120853.73325308911,929125000.0,503762.80247455765,400511000.0,217153.2826927352,1571346000.0,851968.9650124433,1170835000.0,634815.682319708,0
1796,2021,APA,APA Corporation,Energy Minerals,2272.0,973000000.0,428257.0422535212,5080000000.0,2235915.4929577466,2966000000.0,1305457.7464788733,8025000000.0,3532130.2816901407,5059000000.0,2226672.5352112674,0
1797,2020,APA,APA Corporation,Energy Minerals,2045.0,-4860000000.0,-2376760.563380282,2714000000.0,1327269.1705790297,-4396000000.0,-2149843.5054773083,4393000000.0,2148376.369327073,8789000000.0,4298219.874804382,0
1798,2019,APA,APA Corporation,Energy Minerals,1840.0,-3553000000.0,-1930642.496957051,4629000000.0,2515323.422013563,-1244000000.0,-675969.3966266736,6354000000.0,3452660.406885759,7598000000.0,4128629.8035124326,0
1799,2018,APA,APA Corporation,Energy Minerals,1656.0,40000000.0,24150.389304275584,5627000000.0,3397356.015378968,1649000000.0,995599.7990687608,7555000000.0,4561404.779845052,5906000000.0,3565804.98077629,0
1800,2021,MPWR,"Monolithic Power Systems, Inc.",Electronic Technology,2209.0,242023000.0,109562.24535989136,685459000.0,310302.85196921683,268642000.0,121612.49434133092,1207798000.0,546762.3358985967,939156000.0,425149.8415572657,1
1801,2020,MPWR,"Monolithic Power Systems, Inc.",Electronic Technology,1988.0,164375000.0,82679.44268396962,465954000.0,234371.51048740005,166686000.0,83841.85906141542,844452000.0,424753.28202806704,677766000.0,340911.4229666516,1
1802,2019,MPWR,"Monolithic Power Systems, Inc.",Electronic Technology,1789.0,108839000.0,60828.03793683528,346325000.0,193554.42661614384,105026000.0,58697.02507698585,627921000.0,350933.0516573613,522895000.0,292236.02658037544,0
1803,2018,MPWR,"Monolithic Power Systems, Inc.",Electronic Technology,1610.0,105268000.0,65369.19361559303,322668000.0,200369.97915374252,115410000.0,71667.16034479225,582382000.0,361646.8605486597,466972000.0,289979.70020386734,0
1804,2021,PLD,"Prologis, Inc.",Finance,1945.0,2939723000.0,1511425.706940874,3915208000.0,2012960.411311054,2021664000.0,1039415.938303342,5163695000.0,2654856.0411311053,3142031000.0,1615440.1028277634,0
1805,2020,PLD,"Prologis, Inc.",Finance,1750.0,1481814000.0,846508.9974293059,3566001000.0,2037132.819194516,1699177000.0,970680.9483004856,4736105000.0,2705572.6935161385,3036928000.0,1734891.7452156527,1
1806,2019,PLD,"Prologis, Inc.",Finance,1575.0,1572959000.0,998418.8644514264,2611872000.0,1657857.7549271637,1192126000.0,756689.1999111365,3530799000.0,2241136.818051985,2338673000.0,1484447.6181408486,0
1807,2018,PLD,"Prologis, Inc.",Finance,1418.0,1649361000.0,1163238.0166513273,2345021000.0,1653863.2701062483,1145262000.0,807714.1980598136,3102709000.0,2188234.7547966894,1957447000.0,1380520.556736876,0
1808,2021,MTCH,"Match Group, Inc.",Technology Services,1900.0,277723000.0,146170.0,2146329000.0,1129646.8421052631,859179000.0,452199.4736842105,2983277000.0,1570145.7894736845,2124098000.0,1117946.3157894737,1
1809,2020,MTCH,"Match Group, Inc.",Technology Services,1710.0,162329000.0,94929.23976608188,1758963000.0,1028633.3333333334,750315000.0,438780.701754386,2391269000.0,1398402.923976608,1640954000.0,959622.2222222222,1
1810,2019,MTCH,"Match Group, Inc.",Technology Services,1539.0,453838000.0,294891.4879792073,1524074000.0,990301.494476933,652054000.0,423686.80961663416,2051258000.0,1332851.2020792724,1399204000.0,909164.392462638,0
1811,2018,MTCH,"Match Group, Inc.",Technology Services,1385.0,626961000.0,452646.740307559,1319850000.0,952891.4879792072,549789000.0,396930.9075157029,1729850000.0,1248898.9964623493,1180061000.0,851968.0889466465,0
1812,2021,PXD,Pioneer Natural Resources Company,Energy Minerals,1853.0,2118000000.0,1143011.3329735564,9392000000.0,5068537.506745817,4212000000.0,2273070.696168376,17870000000.0,9643820.831084728,13658000000.0,7370750.134916352,0
1813,2020,PXD,Pioneer Natural Resources Company,Energy Minerals,1668.0,-200000000.0,-119925.64609941836,2469000000.0,1480482.1010973195,140000000.0,83947.95226959285,7026000000.0,4212987.947472567,6886000000.0,4129039.995202974,0
1814,2019,PXD,Pioneer Natural Resources Company,Energy Minerals,1501.0,773000000.0,515014.02463805774,4031000000.0,2685668.21903753,1852000000.0,1233901.6476451266,9676000000.0,6446669.731433177,7824000000.0,5212768.083788051,0
1815,2018,PXD,Pioneer Natural Resources Company,Energy Minerals,1351.0,978000000.0,723995.567192785,4315000000.0,3194315.820487594,1756000000.0,1299934.7811764113,9384000000.0,6946804.092573715,7628000000.0,5646869.311397304,0
1816,2021,ESS,"Essex Property Trust, Inc.",Finance,1799.0,488554000.0,271569.7609783213,1070627000.0,595123.4018899389,498723000.0,277222.3457476376,1552277000.0,862855.4752640356,1053554000.0,585633.129516398,0
1817,2020,ESS,"Essex Property Trust, Inc.",Finance,1619.0,568870000.0,351349.51516274473,1085696000.0,670555.2467420172,494811000.0,305608.6714841579,1562260000.0,964894.0769563338,1067449000.0,659285.4054721759,1
1818,2019,ESS,"Essex Property Trust, Inc.",Finance,1457.0,439286000.0,301461.0311627173,1153029000.0,791268.8118913801,615017000.0,422056.8354161091,1583791000.0,1086880.228384768,968774000.0,664823.3929686589,0
1819,2018,ESS,"Essex Property Trust, Inc.",Finance,1311.0,390153000.0,297492.6628190788,1068933000.0,815064.1531532151,535598000.0,408394.8482276772,1485523000.0,1132715.0962545113,949925000.0,724320.2480268341,0
1820,2021,INCY,Incyte Corporation,Health Technology,1773.0,948581000.0,535014.6644106035,1340078000.0,755825.155104343,599115000.0,337910.3214890017,2986267000.0,1684301.7484489563,2387152000.0,1346391.426959955,1
1821,2020,INCY,Incyte Corporation,Health Technology,1596.0,-295697000.0,-185308.64197530865,276631000.0,173360.28075452778,-241241000.0,-151181.92642727328,2666702000.0,1671180.0463746318,2907943000.0,1822361.972801905,1
1822,2019,INCY,Incyte Corporation,Health Technology,1436.0,446906000.0,311187.7058483563,890399000.0,619998.8858947309,421123000.0,293234.59575386625,2158759000.0,1503177.985279884,1737636000.0,1209943.3895260177,0
1823,2018,INCY,Incyte Corporation,Health Technology,1293.0,109493000.0,84713.00570901582,589803000.0,456321.27082274354,154869000.0,119819.70063063,1881883000.0,1455983.170820964,1727014000.0,1336163.470190334,0
1824,2021,RE,"Everest Re Group, Ltd.",Finance,1746.0,1379083000.0,789852.806414662,1647910000.0,943820.160366552,1580083000.0,904973.0813287514,11830576000.0,6775816.723940435,10250493000.0,5870843.642611684,0
1825,2020,RE,"Everest Re Group, Ltd.",Finance,1571.0,514151000.0,327192.9489627084,662603000.0,421664.1211658394,621485000.0,395497.6454117348,9597927000.0,6107882.779686903,8976442000.0,5712385.134275168,1
1826,2019,RE,"Everest Re Group, Ltd.",Finance,1414.0,1009461000.0,713773.2807263163,1169106000.0,826655.6361630817,1136140000.0,803345.9194207571,8236629000.0,5823984.981545119,7100489000.0,5020639.062124362,0
1827,2018,RE,"Everest Re Group, Ltd.",Finance,1273.0,89041000.0,69954.9194946081,-182879000.0,-143678.59438072835,-213551000.0,-167776.0022123859,7359095000.0,5781661.237836198,7572646000.0,5949437.2400485845,0
1828,2021,ABMD,"ABIOMED, Inc.",Health Technology,1725.0,136505000.0,79133.33333333333,843595000.0,489040.5797101449,256706000.0,148815.07246376813,1031753000.0,598117.6811594203,775047000.0,449302.60869565216,1
1829,2020,ABMD,"ABIOMED, Inc.",Health Technology,1552.0,225525000.0,145265.7004830918,685615000.0,441619.9677938809,232863000.0,149992.27053140098,847522000.0,545907.8904991949,614659000.0,395915.6199677939,1
1830,2019,ABMD,"ABIOMED, Inc.",Health Technology,1397.0,203009000.0,145291.82322419036,689578000.0,493525.1386652353,248644000.0,177952.40651279298,840883000.0,601812.8466630882,592239000.0,423860.4401502952,0
1831,2018,ABMD,"ABIOMED, Inc.",Health Technology,1258.0,259016000.0,205972.84348223693,639865000.0,508828.8503210672,223897000.0,178045.7644977237,769432000.0,611862.1896184966,545535000.0,433816.4251207729,0
1832,2021,MRO,Marathon Oil Corporation,Energy Minerals,1672.0,946000000.0,565789.4736842106,4355000000.0,2604665.071770335,1151000000.0,688397.1291866029,5616000000.0,3358851.674641148,4465000000.0,2670454.5454545454,0
1833,2020,MRO,Marathon Oil Corporation,Energy Minerals,1505.0,-1451000000.0,-964247.74056353,1971000000.0,1309808.6124401914,-868000000.0,-576820.8399787347,3122000000.0,2074694.3115364169,3990000000.0,2651515.1515151514,0
1834,2019,MRO,Marathon Oil Corporation,Energy Minerals,1354.0,480000000.0,354421.40705298603,3808000000.0,2811743.162620356,526000000.0,388386.79189556383,5125000000.0,3784186.898221986,4599000000.0,3395800.106326422,0
1835,2018,MRO,Marathon Oil Corporation,Energy Minerals,1219.0,1096000000.0,899180.2364122053,4635000000.0,3802646.346505996,1184000000.0,971377.1897007764,6052000000.0,4965181.37843674,4868000000.0,3993804.188735963,0
1836,2021,SBNY,Signature Bank,Finance,1652.0,918441000.0,555957.0217917676,1951374000.0,1181219.1283292978,1272317000.0,770167.6755447942,1951374000.0,1181219.1283292978,679057000.0,411051.4527845037,0
1837,2020,SBNY,Signature Bank,Finance,1487.0,528359000.0,355366.5590529997,1346246000.0,905465.4291094968,745934000.0,501704.3314500942,1346246000.0,905465.4291094968,600312000.0,403761.0976594028,1
1838,2019,SBNY,Signature Bank,Finance,1338.0,586486000.0,438291.0351836906,1350672000.0,1009380.324634562,833835000.0,623139.1803425702,1350672000.0,1009380.324634562,516837000.0,386241.1442919918,0
1839,2018,SBNY,Signature Bank,Finance,1204.0,506434000.0,420518.6713033543,1187018000.0,985643.2075515566,725996000.0,602832.4979988508,1187018000.0,985643.2075515566,461022000.0,382810.7095527058,0
1840,2021,HES,Hess Corporation,Energy Minerals,1621.0,559000000.0,344848.85872917954,5267000000.0,3249228.871067242,2087000000.0,1287476.8661320172,7301000000.0,4504009.870450339,5214000000.0,3216533.004318322,0
1841,2020,HES,Hess Corporation,Energy Minerals,1459.0,-3093000000.0,-2120090.47912811,3660000000.0,2508739.461237919,-259000000.0,-177531.01651929534,4543000000.0,3113989.9924600725,4802000000.0,3291521.008979368,0
1842,2019,HES,Hess Corporation,Energy Minerals,1313.0,-408000000.0,-310736.39957045263,4575000000.0,3484360.362830443,694000000.0,528556.5227987601,6311000000.0,4806513.27864982,5617000000.0,4277956.75585106,0
1843,2018,HES,Hess Corporation,Energy Minerals,1182.0,-282000000.0,-238637.43104266783,4381000000.0,3707342.501411092,755000000.0,638905.1788553696,6152000000.0,5206019.417640044,5397000000.0,4567114.238784676,0
1844,2021,SBAC,SBA Communications Corporation,Finance,1483.0,237624000.0,160231.96223870534,1735729000.0,1170417.397167903,813657000.0,548656.1024949427,2308834000.0,1556867.1611598113,1495177000.0,1008211.0586648684,0
1845,2020,SBAC,SBA Communications Corporation,Finance,1335.0,24104000.0,18059.48902375065,1590028000.0,1191299.9175844758,672702000.0,504009.8898628905,2083138000.0,1560753.7274293848,1410436000.0,1056743.8375664942,1
1846,2019,SBAC,SBA Communications Corporation,Finance,1201.0,146991000.0,122367.07374940686,1506386000.0,1254036.279480199,613437000.0,510674.0590894333,2014645000.0,1677151.752786727,1401208000.0,1166477.6936972935,0
1847,2018,SBAC,SBA Communications Corporation,Finance,1081.0,47451000.0,43891.122710333024,1385939000.0,1281962.8399409126,569311000.0,526600.049763807,1865695000.0,1725726.5007071455,1296384000.0,1199126.4509433387,0
1848,2021,ETSY,"Etsy, Inc.",Retail Trade,1414.0,493507000.0,349014.85148514854,1674602000.0,1184301.2729844414,502436000.0,355329.5615275813,2329114000.0,1647181.0466760965,1826678000.0,1291851.4851485149,0
1849,2020,ETSY,"Etsy, Inc.",Retail Trade,1273.0,349246000.0,274435.01493006444,1260880000.0,990790.5076221908,425813000.0,334600.81722457963,1725625000.0,1355983.812666981,1299812000.0,1021382.9954424016,1
1850,2019,ETSY,"Etsy, Inc.",Retail Trade,1145.0,95894000.0,83725.3566626504,547343000.0,477886.9156756946,92678000.0,80917.45682504759,818379000.0,714529.3100738645,725701000.0,633611.853248817,0
1851,2018,ETSY,"Etsy, Inc.",Retail Trade,1031.0,77491000.0,75175.15419972331,412931000.0,400590.4117748636,74786000.0,72550.99407647995,603693000.0,585651.4222850857,528907000.0,513100.4282086057,0
1852,2021,DVN,Devon Energy Corporation,Energy Minerals,1400.0,2813000000.0,2009285.7142857143,7414000000.0,5295714.285714285,3317000000.0,2369285.714285714,13117000000.0,9369285.714285716,9800000000.0,7000000.0,0
1853,2020,DVN,Devon Energy Corporation,Energy Minerals,1260.0,-2680000000.0,-2126984.126984127,1557000000.0,1235714.2857142857,73000000.0,57936.50793650794,4503000000.0,3573809.523809524,4430000000.0,3515873.015873016,0
1854,2019,DVN,Devon Energy Corporation,Energy Minerals,1134.0,-355000000.0,-313051.1463844797,2665000000.0,2350088.183421517,177000000.0,156084.65608465608,6674000000.0,5885361.552028218,6497000000.0,5729276.8959435625,0
1855,2018,DVN,Devon Energy Corporation,Energy Minerals,1021.0,3064000000.0,3002155.594748188,2965000000.0,2905153.831079757,1390000000.0,1361943.9545365472,8439000000.0,8268665.490887713,7049000000.0,6906721.536351166,0
1856,2021,MRNA,"Moderna, Inc.",Health Technology,1300.0,12202000000.0,9386153.846153846,13863000000.0,10663846.153846154,13296000000.0,10227692.307692308,18471000000.0,14208461.538461538,5175000000.0,3980769.230769231,1
1857,2020,MRNA,"Moderna, Inc.",Health Technology,1170.0,-747000000.0,-638461.5384615385,-575000000.0,-491452.9914529914,-763000000.0,-652136.7521367521,803000000.0,686324.7863247864,1566000000.0,1338461.5384615385,1
1858,2019,MRNA,"Moderna, Inc.",Health Technology,1053.0,-514000000.0,-488129.1547958215,-436000000.0,-414055.08072174736,-546000000.0,-518518.51851851854,60000000.0,56980.05698005698,606000000.0,575498.5754985755,0
1859,2018,MRNA,"Moderna, Inc.",Health Technology,948.0,-384734000.0,-405966.02300306,-319014000.0,-336619.1832858499,-413266000.0,-436072.5968133375,135068000.0,142521.8951144877,548334000.0,578594.4919278253,0
1860,2021,CBOE,"Cboe Global Markets, Inc.",Finance,1010.0,529000000.0,523762.3762376237,1476100000.0,1461485.1485148517,818800000.0,810693.0693069306,3494800000.0,3460198.0198019804,2676000000.0,2649504.9504950494,0
1861,2020,CBOE,"Cboe Global Markets, Inc.",Finance,909.0,468200000.0,515071.5071507151,1254300000.0,1379867.98679868,714100000.0,785588.5588558856,3427100000.0,3770187.01870187,2713000000.0,2984598.459845985,1
1862,2019,CBOE,"Cboe Global Markets, Inc.",Finance,818.0,374900000.0,458256.9368047916,1136900000.0,1389683.4127857229,609100000.0,744530.0085564111,2496100000.0,3051093.9982887176,1887000000.0,2306563.9897323065,0
1863,2018,CBOE,"Cboe Global Markets, Inc.",Finance,736.0,426500000.0,579255.4564098385,1216900000.0,1652745.521465727,629400000.0,854826.223363077,2768800000.0,3760474.8129133903,2139400000.0,2905648.589550313,0
1864,2021,VRSN,"VeriSign, Inc.",Technology Services,909.0,784830000.0,863399.3399339934,1135643000.0,1249332.2332233223,866803000.0,953578.6578657866,1327576000.0,1460479.6479647963,460773000.0,506900.9900990099,1
1865,2020,VRSN,"VeriSign, Inc.",Technology Services,818.0,814888000.0,996073.8296051827,1084875000.0,1326090.942427576,824201000.0,1007457.5235301309,1265052000.0,1546329.2995966263,440851000.0,538871.7760664956,1
1866,2019,VRSN,"VeriSign, Inc.",Technology Services,736.0,612299000.0,831600.3205258797,1051194000.0,1427690.17642505,806127000.0,1094849.855355906,1231661000.0,1672793.3287155875,425534000.0,577943.4733596817,0
1867,2018,VRSN,"VeriSign, Inc.",Technology Services,663.0,582489000.0,879015.0620000273,1022835000.0,1543526.7806616053,767392000.0,1158046.1201126971,1214969000.0,1833469.9039176896,447577000.0,675423.7838049923,0
1868,2021,ENPH,"Enphase Energy, Inc.",Electronic Technology,850.0,145449000.0,171116.4705882353,554422000.0,652261.1764705882,220732000.0,259684.70588235292,1382049000.0,1625940.0,1161317000.0,1366255.294117647,1
1869,2020,ENPH,"Enphase Energy, Inc.",Electronic Technology,765.0,133995000.0,175156.86274509804,345981000.0,452262.7450980392,186439000.0,243711.11111111112,774425000.0,1012320.2614379084,587986000.0,768609.1503267974,1
1870,2019,ENPH,"Enphase Energy, Inc.",Electronic Technology,688.0,161148000.0,234056.64488017428,221245000.0,321343.5003631082,105328000.0,152981.84458968774,624333000.0,906801.74291939,519005000.0,753819.8983297022,0
1871,2018,ENPH,"Enphase Energy, Inc.",Electronic Technology,620.0,-11627000.0,-18763.81828451545,94445000.0,152416.6868393448,6525000.0,10530.137981118374,316159000.0,510221.8994593722,309634000.0,499691.7614782539,0
1872,2021,BXP,"Boston Properties, Inc.",Finance,750.0,505195000.0,673593.3333333334,1826695000.0,2435593.333333333,974086000.0,1298781.3333333333,2865880000.0,3821173.3333333335,1891794000.0,2522392.0,0
1873,2020,BXP,"Boston Properties, Inc.",Finance,675.0,872727000.0,1292928.888888889,1705929000.0,2527302.222222222,889066000.0,1317134.8148148148,2737804000.0,4056005.925925926,1848738000.0,2738871.111111111,1
1874,2019,BXP,"Boston Properties, Inc.",Finance,608.0,521534000.0,858492.1810699588,1888601000.0,3108808.230452675,1070060000.0,1761415.6378600823,2974599000.0,4896459.259259259,1904539000.0,3135043.621399177,0
